z,val,err,probe,type,RA,DEC
0.56,43.73528,0.191359,quasar,mu,,
1.809,45.273742,0.515944,quasar,mu,,
1.091,45.48615,0.260021,quasar,mu,,
0.884,42.945348,0.181568,quasar,mu,,
0.5621,43.127176,0.137892,quasar,mu,,
2.266,46.849275,0.601745,quasar,mu,,
0.7183,43.507392,0.121723,quasar,mu,,
1.4664,44.795171,0.252958,quasar,mu,,
1.667,44.499494,0.321722,quasar,mu,,
1.5489,45.06672,0.224494,quasar,mu,,
0.9493,43.293777,0.171481,quasar,mu,,
2.008,44.309955,0.549531,quasar,mu,,
1.227,43.297715,0.139092,quasar,mu,,
1.0774,43.866167,0.244735,quasar,mu,,
0.4369,41.608897,0.207935,quasar,mu,,
1.1422,45.367364,0.1362,quasar,mu,,
1.8987,47.815298,0.98504,quasar,mu,,
2.411,45.961837,0.754446,quasar,mu,,
1.7396,48.713263,0.654659,quasar,mu,,
0.755,45.313861,0.18321,quasar,mu,,
0.5827,42.653184,0.185883,quasar,mu,,
1.3,43.402366,0.273442,quasar,mu,,
1.726,44.448373,0.205235,quasar,mu,,
1.5626,46.007564,0.356905,quasar,mu,,
0.842,45.068987,0.245533,quasar,mu,,
0.8895,46.13326,0.3208,quasar,mu,,
0.6313,44.505701,0.176896,quasar,mu,,
1.1181,45.752577,0.216468,quasar,mu,,
2.326,46.000766,0.360399,quasar,mu,,
0.4311,40.890983,0.173622,quasar,mu,,
2.354,46.515918,1.104403,quasar,mu,,
0.3859,43.81481,0.119365,quasar,mu,,
1.538,44.205839,0.169849,quasar,mu,,
0.4176,44.545351,0.650454,quasar,mu,,
0.43,43.094225,0.164552,quasar,mu,,
1.6459,46.927908,0.548318,quasar,mu,,
0.436,42.312906,0.209972,quasar,mu,,
1.298,42.406863,0.174941,quasar,mu,,
0.8731,42.386502,0.119207,quasar,mu,,
1.122,41.135877,0.165699,quasar,mu,,
1.156,43.564227,0.153286,quasar,mu,,
0.8532,43.143321,0.194881,quasar,mu,,
0.9369,45.590499,0.215816,quasar,mu,,
1.1688,41.996844,0.138512,quasar,mu,,
0.808,47.155607,0.309246,quasar,mu,,
1.4151,44.906779,0.15678,quasar,mu,,
2.441,45.539463,0.426229,quasar,mu,,
0.6457,40.471312,0.084907,quasar,mu,,
1.502,43.003369,0.242002,quasar,mu,,
0.5949,43.757976,0.154909,quasar,mu,,
2.903,47.866025,0.742157,quasar,mu,,
0.527,43.022723,0.158408,quasar,mu,,
0.541,42.635972,0.238232,quasar,mu,,
3.141,45.425518,0.582739,quasar,mu,,
1.1953,45.265418,0.212554,quasar,mu,,
1.2551,45.814092,0.217949,quasar,mu,,
1.621,45.958222,0.20864,quasar,mu,,
1.879,44.788264,0.465964,quasar,mu,,
1.633,44.848826,0.1175,quasar,mu,,
1.3823,44.840614,0.366092,quasar,mu,,
2.3,44.804076,0.482204,quasar,mu,,
0.5423,41.585872,0.221372,quasar,mu,,
2.466,46.866332,0.374496,quasar,mu,,
1.615,43.861147,0.412902,quasar,mu,,
0.9427,44.490119,0.147599,quasar,mu,,
1.36,43.771377,0.221027,quasar,mu,,
1.4182,45.530183,0.307165,quasar,mu,,
2.514,44.347945,0.621254,quasar,mu,,
0.979,47.207963,0.323775,quasar,mu,,
0.7973,42.75836,0.157054,quasar,mu,,
0.956,42.385573,0.17586,quasar,mu,,
1.363,45.386834,0.262087,quasar,mu,,
1.1242,44.518431,0.181764,quasar,mu,,
0.451,42.19448,0.150157,quasar,mu,,
2.513,46.472482,0.769676,quasar,mu,,
1.472,42.703919,0.157456,quasar,mu,,
1.0301,42.041103,0.143104,quasar,mu,,
1.515,46.989753,0.560127,quasar,mu,,
2.101,44.803021,0.389125,quasar,mu,,
1.399,44.343329,0.138827,quasar,mu,,
0.572,42.268838,0.1922,quasar,mu,,
0.472,41.451033,0.179415,quasar,mu,,
1.399,42.900792,0.233591,quasar,mu,,
1.7453,41.790042,0.160917,quasar,mu,,
0.3156,40.305503,0.125056,quasar,mu,,
0.423,43.213034,0.382264,quasar,mu,,
0.458,41.224765,0.167624,quasar,mu,,
0.8919,41.076686,0.134452,quasar,mu,,
1.146,44.41749,0.217386,quasar,mu,,
1.5193,45.793447,0.318801,quasar,mu,,
0.9651,43.280022,0.160362,quasar,mu,,
1.3526,42.756495,0.187306,quasar,mu,,
1.071,43.285809,0.116672,quasar,mu,,
0.714,43.300389,0.189815,quasar,mu,,
1.1954,44.002277,0.181897,quasar,mu,,
0.424,43.533039,0.182958,quasar,mu,,
2.36,44.405939,0.57206,quasar,mu,,
1.5536,47.560328,0.364331,quasar,mu,,
1.2294,46.629508,0.297531,quasar,mu,,
1.1555,43.635682,0.113433,quasar,mu,,
1.228,42.597677,0.186588,quasar,mu,,
0.238,41.731645,0.207391,quasar,mu,,
1.0744,43.105657,0.130815,quasar,mu,,
1.807,46.10365,0.549652,quasar,mu,,
2.0006,44.029106,0.484639,quasar,mu,,
1.5344,44.590536,0.291099,quasar,mu,,
0.263,40.526186,0.162738,quasar,mu,,
2.143,46.988508,0.694086,quasar,mu,,
1.846,45.470323,0.474964,quasar,mu,,
0.425,42.164897,0.283515,quasar,mu,,
0.6881,43.358439,0.265829,quasar,mu,,
0.602,42.565946,0.190852,quasar,mu,,
0.72,45.37324,0.266527,quasar,mu,,
1.7719,47.548665,0.650194,quasar,mu,,
2.443,46.426973,0.680654,quasar,mu,,
1.022,45.405012,0.204281,quasar,mu,,
2.697,44.922085,0.79926,quasar,mu,,
0.481,43.011324,0.154971,quasar,mu,,
1.704,45.705935,0.283647,quasar,mu,,
1.3596,46.162028,0.385337,quasar,mu,,
1.608,45.505809,0.443009,quasar,mu,,
1.12,44.382842,0.158608,quasar,mu,,
1.122,45.429498,0.172436,quasar,mu,,
0.695,43.647652,0.267651,quasar,mu,,
2.427,45.605222,1.095212,quasar,mu,,
0.5086,41.80643,0.395028,quasar,mu,,
1.253,45.101069,0.279712,quasar,mu,,
0.7637,46.751687,0.248953,quasar,mu,,
0.529,41.481738,0.214693,quasar,mu,,
0.548,44.050994,0.308729,quasar,mu,,
1.671,45.043649,0.470989,quasar,mu,,
0.265,42.405721,0.196215,quasar,mu,,
0.676,44.066698,0.21825,quasar,mu,,
1.862,43.920625,0.490097,quasar,mu,,
0.842,41.94009,0.21792,quasar,mu,,
2.01,47.087624,0.372873,quasar,mu,,
1.3984,44.691702,0.261008,quasar,mu,,
1.6033,41.447616,0.187127,quasar,mu,,
2.293,45.295561,1.037231,quasar,mu,,
0.998,44.72059,0.202017,quasar,mu,,
0.2489,41.484658,0.155529,quasar,mu,,
1.4872,46.638096,0.436512,quasar,mu,,
1.2069,43.419284,0.158516,quasar,mu,,
0.931,39.598225,0.167417,quasar,mu,,
1.5618,44.500451,0.272005,quasar,mu,,
0.592,44.310223,0.143593,quasar,mu,,
2.194,47.358862,0.79136,quasar,mu,,
2.213,45.597021,0.350353,quasar,mu,,
0.3762,44.130102,0.140942,quasar,mu,,
0.3162,41.151983,0.122551,quasar,mu,,
1.525,44.320853,0.351306,quasar,mu,,
0.929,43.451148,0.240218,quasar,mu,,
0.739,42.614361,0.174986,quasar,mu,,
2.893,45.761558,0.716623,quasar,mu,,
2.6774,46.209535,1.368278,quasar,mu,,
0.8434,44.370727,0.161871,quasar,mu,,
0.6229,42.606924,0.111199,quasar,mu,,
1.335,48.617977,0.457415,quasar,mu,,
1.9526,46.728251,0.599373,quasar,mu,,
1.7383,43.667176,0.438845,quasar,mu,,
2.1839,46.694839,0.611346,quasar,mu,,
1.3421,45.773836,0.488648,quasar,mu,,
0.717,44.26359,0.180982,quasar,mu,,
0.9806,45.154558,0.238326,quasar,mu,,
1.1315,45.823064,0.402705,quasar,mu,,
1.2244,45.782929,0.346294,quasar,mu,,
0.6834,44.359685,0.113524,quasar,mu,,
1.4804,44.458053,0.238558,quasar,mu,,
0.2207,39.232151,0.095174,quasar,mu,,
1.9221,45.238204,0.516353,quasar,mu,,
1.89,45.483571,0.275776,quasar,mu,,
0.62,43.808781,0.179042,quasar,mu,,
1.817,45.651965,0.266499,quasar,mu,,
0.633,42.042924,0.173968,quasar,mu,,
0.8538,42.619289,0.18851,quasar,mu,,
1.5329,43.638715,0.163211,quasar,mu,,
0.7516,43.721943,0.154217,quasar,mu,,
0.6338,45.674258,0.146353,quasar,mu,,
0.3344,43.11921,0.099915,quasar,mu,,
0.9902,43.291648,0.202539,quasar,mu,,
1.204,43.998354,0.178835,quasar,mu,,
0.847,43.429232,0.200476,quasar,mu,,
1.401,44.431213,0.28597,quasar,mu,,
0.8309,47.706795,0.323644,quasar,mu,,
1.1208,44.952811,0.220332,quasar,mu,,
2.305,44.872744,0.562574,quasar,mu,,
1.1402,45.421114,0.153058,quasar,mu,,
1.901,44.891438,0.390309,quasar,mu,,
2.832,45.971357,1.04422,quasar,mu,,
2.399,44.181488,0.470456,quasar,mu,,
0.9053,43.651725,0.193448,quasar,mu,,
1.0444,44.826818,0.274532,quasar,mu,,
1.1628,43.672851,0.152538,quasar,mu,,
1.3432,44.829178,0.160129,quasar,mu,,
0.8826,43.052181,0.143751,quasar,mu,,
3.043,43.087033,0.656421,quasar,mu,,
2.313,45.522258,0.79323,quasar,mu,,
1.297,42.052938,0.19032,quasar,mu,,
0.957,43.89625,0.127973,quasar,mu,,
1.8174,44.505314,0.162885,quasar,mu,,
0.6604,42.2865,0.092046,quasar,mu,,
0.683,40.061412,0.187172,quasar,mu,,
2.54,46.576053,0.487659,quasar,mu,,
0.789,41.553741,0.188382,quasar,mu,,
1.5366,44.280999,0.403091,quasar,mu,,
2.754,46.540651,0.944602,quasar,mu,,
0.3018,41.134112,0.199225,quasar,mu,,
0.2673,42.233556,0.071918,quasar,mu,,
1.333,45.862893,0.249091,quasar,mu,,
1.4266,44.393749,0.134319,quasar,mu,,
0.4916,42.723304,0.196224,quasar,mu,,
2.516,45.502494,0.477544,quasar,mu,,
1.9773,45.601891,0.431734,quasar,mu,,
1.7226,45.524356,0.120965,quasar,mu,,
1.6579,47.022483,0.343021,quasar,mu,,
1.4656,49.828641,0.333369,quasar,mu,,
0.998,43.5986,0.151332,quasar,mu,,
1.551,44.029572,0.227661,quasar,mu,,
0.983,46.295007,0.171729,quasar,mu,,
1.4423,44.063607,0.293702,quasar,mu,,
2.306,45.956832,0.655973,quasar,mu,,
2.272,45.596626,0.665535,quasar,mu,,
0.846,42.12894,0.285924,quasar,mu,,
1.2091,44.323741,0.206386,quasar,mu,,
2.195,46.246295,0.886087,quasar,mu,,
2.174,46.576101,0.315851,quasar,mu,,
0.485,40.958459,0.122277,quasar,mu,,
1.1321,43.593998,0.193459,quasar,mu,,
2.235,46.916997,0.498289,quasar,mu,,
1.5783,46.32533,0.340856,quasar,mu,,
2.059,48.250134,0.753392,quasar,mu,,
0.766,43.610725,0.159406,quasar,mu,,
1.5507,44.959479,0.21603,quasar,mu,,
1.347,46.424779,0.454918,quasar,mu,,
1.208,46.688056,0.209483,quasar,mu,,
1.9867,45.622747,0.363898,quasar,mu,,
0.767,44.576565,0.124494,quasar,mu,,
0.997,43.958371,0.168871,quasar,mu,,
0.5403,43.682999,0.154919,quasar,mu,,
1.1978,45.168976,0.260544,quasar,mu,,
2.109,43.791109,0.235423,quasar,mu,,
0.7033,42.342158,0.17182,quasar,mu,,
2.371,47.001699,0.713273,quasar,mu,,
1.917,46.137852,0.574076,quasar,mu,,
2.3407,45.953723,0.477815,quasar,mu,,
0.9784,44.956074,0.15121,quasar,mu,,
0.722,44.740525,0.2602,quasar,mu,,
2.0735,45.25032,0.344472,quasar,mu,,
1.0114,44.04146,0.22106,quasar,mu,,
0.5568,42.057978,0.148004,quasar,mu,,
2.358,42.261945,0.511394,quasar,mu,,
2.669,44.607758,0.173158,quasar,mu,,
1.1801,42.411526,0.215871,quasar,mu,,
1.1902,43.847701,0.269964,quasar,mu,,
0.492,43.238074,0.234978,quasar,mu,,
0.748,45.033831,0.20435,quasar,mu,,
1.3666,42.614936,0.172917,quasar,mu,,
1.957,46.85458,0.773336,quasar,mu,,
0.928,44.94946,0.283297,quasar,mu,,
0.5124,45.013074,0.361392,quasar,mu,,
2.726,46.249087,0.825751,quasar,mu,,
0.8021,45.839609,0.148831,quasar,mu,,
1.6059,46.00913,0.264076,quasar,mu,,
1.588,46.296071,0.257024,quasar,mu,,
1.4071,45.253594,0.360932,quasar,mu,,
1.2872,45.994455,0.428125,quasar,mu,,
2.0655,46.659985,0.840462,quasar,mu,,
2.597,44.475778,0.618259,quasar,mu,,
1.968,45.576378,0.314965,quasar,mu,,
1.2693,44.805497,0.374131,quasar,mu,,
0.7207,42.45472,0.211993,quasar,mu,,
0.9508,45.724681,0.213122,quasar,mu,,
0.3743,39.02127,0.154901,quasar,mu,,
0.8116,42.832038,0.168811,quasar,mu,,
1.4692,47.09621,0.420116,quasar,mu,,
1.2119,44.952028,0.188472,quasar,mu,,
1.3091,45.314391,0.37958,quasar,mu,,
0.522,44.382236,0.138683,quasar,mu,,
1.7221,45.53358,0.25506,quasar,mu,,
1.04,42.796876,0.17775,quasar,mu,,
0.2823,42.396143,0.286603,quasar,mu,,
1.1819,45.273117,0.451615,quasar,mu,,
0.642,42.140493,0.194321,quasar,mu,,
2.0583,47.159597,0.601351,quasar,mu,,
1.0615,45.364911,0.273275,quasar,mu,,
1.453,45.431652,0.425229,quasar,mu,,
1.986,46.591308,0.148962,quasar,mu,,
1.5421,44.138039,0.281032,quasar,mu,,
0.601,43.250696,0.177021,quasar,mu,,
3.099,49.904275,0.477907,quasar,mu,,
1.753,44.557358,0.438352,quasar,mu,,
0.966,43.285246,0.154661,quasar,mu,,
0.916,46.375168,0.247073,quasar,mu,,
1.4496,44.014468,0.351004,quasar,mu,,
1.5164,44.746523,0.588283,quasar,mu,,
0.9136,44.974698,0.21009,quasar,mu,,
1.577,46.638725,0.386692,quasar,mu,,
2.92,45.999499,1.166503,quasar,mu,,
2.219,43.997361,0.448273,quasar,mu,,
0.939,42.733179,0.159295,quasar,mu,,
0.9829,43.327797,0.129632,quasar,mu,,
0.9186,45.953426,0.144809,quasar,mu,,
0.7738,43.295624,0.079472,quasar,mu,,
1.5674,44.702134,0.145261,quasar,mu,,
0.478,44.855682,0.305246,quasar,mu,,
0.2032,39.515197,0.123917,quasar,mu,,
0.2452,44.42899,0.343878,quasar,mu,,
1.847,43.632702,0.63703,quasar,mu,,
0.3993,42.684805,0.106501,quasar,mu,,
1.4042,45.142517,0.496303,quasar,mu,,
0.7399,45.058093,0.215464,quasar,mu,,
1.349,42.528803,0.141399,quasar,mu,,
1.0782,45.103801,0.177422,quasar,mu,,
0.2646,38.410996,0.095056,quasar,mu,,
1.1019,47.110693,0.2185,quasar,mu,,
0.7707,44.523192,0.152876,quasar,mu,,
0.879,45.216256,0.228679,quasar,mu,,
1.4321,42.630175,0.188842,quasar,mu,,
0.7575,42.434835,0.1702,quasar,mu,,
0.4412,40.956735,0.125309,quasar,mu,,
0.8153,43.100683,0.098192,quasar,mu,,
1.8476,44.047332,0.175096,quasar,mu,,
3.309,46.36328,0.914184,quasar,mu,,
0.534,43.300236,0.285503,quasar,mu,,
2.276,49.036813,0.494297,quasar,mu,,
1.879,45.756211,0.843888,quasar,mu,,
1.594,43.62388,0.117273,quasar,mu,,
1.4123,47.43983,0.447311,quasar,mu,,
1.6406,45.316331,0.597964,quasar,mu,,
0.131,37.359,0.160896,quasar,mu,,
1.861,43.08182,0.072516,quasar,mu,,
0.8025,45.596732,0.50324,quasar,mu,,
1.641,46.87172,0.276169,quasar,mu,,
3.018,46.405136,1.065883,quasar,mu,,
0.6001,42.06593,0.204762,quasar,mu,,
2.796,48.419714,1.436653,quasar,mu,,
2.303,45.230985,0.550874,quasar,mu,,
1.0791,44.336825,0.240119,quasar,mu,,
1.521,44.240475,0.33114,quasar,mu,,
0.783,43.472933,0.194916,quasar,mu,,
1.1922,42.89131,0.132494,quasar,mu,,
1.4747,45.461916,0.148247,quasar,mu,,
2.104,44.799249,0.531602,quasar,mu,,
0.8136,44.912117,0.184849,quasar,mu,,
0.6554,42.491701,0.126924,quasar,mu,,
0.7821,43.068197,0.10286,quasar,mu,,
2.468,44.496469,0.796216,quasar,mu,,
0.5241,43.90473,0.349242,quasar,mu,,
1.0065,42.624583,0.125356,quasar,mu,,
2.354,46.085773,0.876231,quasar,mu,,
1.5753,43.857412,0.215506,quasar,mu,,
0.5372,44.216056,0.267033,quasar,mu,,
0.6761,39.55869,0.129813,quasar,mu,,
0.6951,44.09878,0.258524,quasar,mu,,
1.1273,42.547506,0.16075,quasar,mu,,
0.578,42.021481,0.164658,quasar,mu,,
1.65,41.655028,0.130864,quasar,mu,,
1.1639,45.660766,0.129619,quasar,mu,,
1.1764,44.513708,0.254527,quasar,mu,,
1.6334,45.611364,0.569416,quasar,mu,,
0.8607,44.719032,0.203522,quasar,mu,,
1.2324,44.957536,0.377363,quasar,mu,,
0.762,44.171525,0.182709,quasar,mu,,
0.7376,46.786157,0.16434,quasar,mu,,
1.2987,45.732101,0.181377,quasar,mu,,
1.5404,47.112701,0.333375,quasar,mu,,
1.047,39.922826,0.118314,quasar,mu,,
0.707,43.636134,0.238314,quasar,mu,,
2.7348,44.905021,0.171669,quasar,mu,,
1.5915,43.031492,0.115534,quasar,mu,,
1.1168,44.888746,0.15657,quasar,mu,,
1.7338,45.668297,0.418747,quasar,mu,,
1.3726,46.506779,0.214348,quasar,mu,,
0.8637,42.642461,0.193875,quasar,mu,,
0.5373,41.732339,0.197007,quasar,mu,,
1.4599,44.49979,0.259339,quasar,mu,,
0.2693,40.757086,0.259449,quasar,mu,,
3.0081,45.206549,0.217748,quasar,mu,,
0.3603,43.176816,0.114403,quasar,mu,,
1.0596,45.443841,0.26535,quasar,mu,,
0.7739,46.573294,0.214051,quasar,mu,,
0.1785,40.971597,0.242669,quasar,mu,,
1.1446,45.664641,0.22762,quasar,mu,,
1.52,42.110905,0.23462,quasar,mu,,
1.365,46.665874,0.157183,quasar,mu,,
2.6142,47.193293,0.658814,quasar,mu,,
1.8166,46.525749,0.367251,quasar,mu,,
0.9997,41.513389,0.180271,quasar,mu,,
1.5189,46.902843,0.387909,quasar,mu,,
0.541,41.647673,0.235916,quasar,mu,,
0.9899,44.963715,0.220969,quasar,mu,,
1.5088,43.157836,0.180722,quasar,mu,,
2.274,47.474251,0.226644,quasar,mu,,
0.8623,43.158013,0.195727,quasar,mu,,
1.6854,45.899461,0.61744,quasar,mu,,
1.342,46.427092,0.377934,quasar,mu,,
0.49,40.016637,0.160606,quasar,mu,,
3.2717,45.187298,1.030291,quasar,mu,,
0.7449,42.013488,0.1599,quasar,mu,,
2.194,48.296637,0.544315,quasar,mu,,
0.919,44.139235,0.167537,quasar,mu,,
1.147,44.540019,0.146842,quasar,mu,,
2.201,45.439233,0.722421,quasar,mu,,
1.3751,42.340049,0.130726,quasar,mu,,
1.2134,46.616602,0.253554,quasar,mu,,
1.8987,44.932856,0.573971,quasar,mu,,
1.0471,44.301606,0.259526,quasar,mu,,
1.8941,44.459957,0.393438,quasar,mu,,
1.1806,44.81397,0.334194,quasar,mu,,
0.429,44.524585,0.582021,quasar,mu,,
1.112,43.426662,0.175306,quasar,mu,,
1.0102,42.11999,0.221222,quasar,mu,,
1.1211,45.205115,0.161852,quasar,mu,,
1.1602,42.594676,0.145543,quasar,mu,,
2.156,43.505034,0.433157,quasar,mu,,
1.4911,45.146924,0.183375,quasar,mu,,
2.0917,45.869753,0.338503,quasar,mu,,
1.3326,44.74987,0.312439,quasar,mu,,
2.31,45.042005,1.045156,quasar,mu,,
2.0541,45.408088,0.280761,quasar,mu,,
0.8081,42.967404,0.151025,quasar,mu,,
0.815,43.354986,0.28722,quasar,mu,,
0.551,41.964303,0.134542,quasar,mu,,
2.191,43.786144,0.340487,quasar,mu,,
1.168,41.760917,0.155256,quasar,mu,,
0.7955,42.953754,0.134407,quasar,mu,,
2.415,46.135107,0.40152,quasar,mu,,
1.8356,45.36713,0.280516,quasar,mu,,
0.3258,42.146381,0.084594,quasar,mu,,
0.9153,44.395558,0.2096,quasar,mu,,
0.8479,43.579357,0.200819,quasar,mu,,
0.528,42.108393,0.2298,quasar,mu,,
0.678,41.408543,0.204371,quasar,mu,,
2.173,44.872205,1.152075,quasar,mu,,
1.7628,42.36761,0.15026,quasar,mu,,
1.898,46.295805,0.547622,quasar,mu,,
0.665,43.310246,0.214203,quasar,mu,,
1.068,44.523306,0.250945,quasar,mu,,
1.34,44.469247,0.178483,quasar,mu,,
0.746,43.750944,0.170385,quasar,mu,,
1.9917,46.335334,0.483824,quasar,mu,,
2.399,47.092896,0.626164,quasar,mu,,
0.814,43.90268,0.341778,quasar,mu,,
0.741,42.45328,0.146952,quasar,mu,,
2.66,44.365238,0.41224,quasar,mu,,
2.241,44.995054,0.333432,quasar,mu,,
0.3209,40.089407,0.268289,quasar,mu,,
2.362,45.322331,0.506488,quasar,mu,,
0.593,43.610066,0.308554,quasar,mu,,
1.9377,46.222188,0.719917,quasar,mu,,
0.8081,42.543611,0.167277,quasar,mu,,
1.2458,44.834152,0.223599,quasar,mu,,
1.9229,46.541944,0.59941,quasar,mu,,
2.598,45.894683,0.733106,quasar,mu,,
1.0348,44.631035,0.265517,quasar,mu,,
1.2751,45.126115,0.377547,quasar,mu,,
0.5816,42.006198,0.269538,quasar,mu,,
0.8835,42.740365,0.128864,quasar,mu,,
0.411,42.1508,0.147487,quasar,mu,,
1.13,44.951041,0.253182,quasar,mu,,
0.7044,43.605852,0.145588,quasar,mu,,
1.0059,42.174295,0.141873,quasar,mu,,
1.9395,44.98577,0.591647,quasar,mu,,
0.8014,43.486598,0.240285,quasar,mu,,
1.6039,45.008205,0.257296,quasar,mu,,
1.6625,44.934104,0.366373,quasar,mu,,
2.0201,44.119116,0.401279,quasar,mu,,
1.1356,45.241754,0.268616,quasar,mu,,
2.1938,45.691527,0.90027,quasar,mu,,
1.0926,44.621455,0.211491,quasar,mu,,
2.786,45.299232,0.800371,quasar,mu,,
1.4789,42.4317,0.250685,quasar,mu,,
0.4558,41.241227,0.216121,quasar,mu,,
0.798,43.406026,0.151486,quasar,mu,,
1.5156,47.548133,0.547042,quasar,mu,,
0.7228,44.524456,0.292863,quasar,mu,,
3.17,47.83773,0.692845,quasar,mu,,
1.7838,43.716517,0.377778,quasar,mu,,
3.087,46.941799,0.984169,quasar,mu,,
1.2158,44.49948,0.224025,quasar,mu,,
1.1659,44.199882,0.216577,quasar,mu,,
1.9786,44.573352,0.703804,quasar,mu,,
0.5448,45.719951,0.594844,quasar,mu,,
0.548,41.209724,0.259515,quasar,mu,,
0.544,42.983848,0.228721,quasar,mu,,
0.5287,41.03641,0.158764,quasar,mu,,
0.5538,42.839375,0.168743,quasar,mu,,
0.5184,44.073736,0.163864,quasar,mu,,
0.519,42.615906,0.203308,quasar,mu,,
0.554,43.614548,0.282161,quasar,mu,,
0.5466,37.760016,0.209595,quasar,mu,,
0.489,41.840416,0.1509,quasar,mu,,
0.5214,43.774489,0.208935,quasar,mu,,
0.5048,42.244714,0.225727,quasar,mu,,
0.539,45.46276,0.43147,quasar,mu,,
0.5374,43.010015,0.400005,quasar,mu,,
0.5186,41.427493,0.199157,quasar,mu,,
0.5081,41.21309,0.148129,quasar,mu,,
0.4931,41.33141,0.135734,quasar,mu,,
0.515,40.761954,0.246458,quasar,mu,,
0.6495,43.524849,0.212655,quasar,mu,,
0.5749,47.238424,0.200506,quasar,mu,,
0.5999,44.740526,0.31944,quasar,mu,,
0.5702,41.801343,0.159772,quasar,mu,,
0.6093,42.928853,0.141592,quasar,mu,,
0.5796,45.756712,0.531628,quasar,mu,,
0.582,44.828032,0.623039,quasar,mu,,
0.5876,43.378511,0.404088,quasar,mu,,
0.5663,42.418074,0.279406,quasar,mu,,
0.6053,43.625011,0.358304,quasar,mu,,
0.6262,43.340071,0.181131,quasar,mu,,
0.6153,40.577192,0.082194,quasar,mu,,
0.6427,42.851791,0.276951,quasar,mu,,
0.586,40.742521,0.255004,quasar,mu,,
0.6279,41.359119,0.312104,quasar,mu,,
0.634,41.418404,0.250613,quasar,mu,,
0.6,43.03615,0.326147,quasar,mu,,
0.5728,41.086699,0.157427,quasar,mu,,
0.616,38.524938,0.271168,quasar,mu,,
0.6294,41.878574,0.308925,quasar,mu,,
0.5932,44.560567,0.202599,quasar,mu,,
0.631,43.532999,0.298302,quasar,mu,,
0.6377,44.005102,0.222499,quasar,mu,,
0.585,42.955738,0.383151,quasar,mu,,
0.6244,40.737366,0.222686,quasar,mu,,
0.628,45.75174,0.4224,quasar,mu,,
0.5781,43.346858,0.145084,quasar,mu,,
0.6168,44.027916,0.206975,quasar,mu,,
0.6515,44.145717,0.313252,quasar,mu,,
0.683,41.781093,0.34629,quasar,mu,,
0.692,45.607184,0.305009,quasar,mu,,
0.711,42.903358,0.228101,quasar,mu,,
0.6952,45.518534,0.351287,quasar,mu,,
0.713,39.708308,0.197959,quasar,mu,,
0.746,41.941204,0.240071,quasar,mu,,
0.659,43.377865,0.296769,quasar,mu,,
0.652,44.147782,0.415946,quasar,mu,,
0.659,44.182768,0.459557,quasar,mu,,
0.705,42.111952,0.312909,quasar,mu,,
0.6687,43.729657,0.190732,quasar,mu,,
0.729,44.425402,0.516963,quasar,mu,,
0.7185,43.249926,0.22167,quasar,mu,,
0.726,39.555926,0.234191,quasar,mu,,
0.6696,40.626097,0.183315,quasar,mu,,
0.68,42.995525,0.340791,quasar,mu,,
0.687,43.663449,0.246905,quasar,mu,,
0.696,43.492883,0.125324,quasar,mu,,
0.669,47.05052,0.312791,quasar,mu,,
0.738,41.664892,0.186358,quasar,mu,,
0.739,45.485831,0.255243,quasar,mu,,
0.6533,41.943511,0.205852,quasar,mu,,
0.653,44.717712,0.223669,quasar,mu,,
0.7031,44.475654,0.383426,quasar,mu,,
0.6713,44.168347,0.221795,quasar,mu,,
0.6883,44.080639,0.416463,quasar,mu,,
0.706,41.408209,0.154318,quasar,mu,,
0.663,42.619991,0.186256,quasar,mu,,
0.6749,48.875363,0.947534,quasar,mu,,
0.732,39.489433,0.161084,quasar,mu,,
0.6931,42.444429,0.200614,quasar,mu,,
0.727,43.855299,0.278307,quasar,mu,,
0.7208,44.442555,0.300453,quasar,mu,,
0.715,41.383625,0.191477,quasar,mu,,
0.84,45.032798,0.394022,quasar,mu,,
0.83,40.067761,0.272078,quasar,mu,,
0.8381,44.762518,0.455822,quasar,mu,,
0.7965,45.981443,0.574279,quasar,mu,,
0.776,46.71357,0.9126,quasar,mu,,
0.7687,43.622943,0.297684,quasar,mu,,
0.8557,42.277733,0.208264,quasar,mu,,
0.7792,41.396098,0.097052,quasar,mu,,
0.8165,41.54307,0.316374,quasar,mu,,
0.779,43.756043,0.497392,quasar,mu,,
0.7717,42.803773,0.29953,quasar,mu,,
0.8362,44.571359,0.374687,quasar,mu,,
0.8174,42.804096,0.1062,quasar,mu,,
0.793,42.73342,0.272139,quasar,mu,,
0.8011,42.964418,0.401695,quasar,mu,,
0.7607,44.509405,0.443365,quasar,mu,,
0.8116,43.443458,0.228305,quasar,mu,,
0.844,43.421332,0.474249,quasar,mu,,
0.761,43.042303,0.357401,quasar,mu,,
0.844,46.65895,0.327675,quasar,mu,,
0.8468,46.029436,0.448458,quasar,mu,,
0.78,43.227323,0.28949,quasar,mu,,
0.836,41.526475,0.216965,quasar,mu,,
0.781,41.786608,0.280317,quasar,mu,,
0.7668,43.83387,0.374482,quasar,mu,,
0.8174,43.67105,0.232846,quasar,mu,,
0.754,43.268775,0.346085,quasar,mu,,
0.845,41.922663,0.188444,quasar,mu,,
0.7836,45.850899,0.240006,quasar,mu,,
0.811,42.703232,0.227145,quasar,mu,,
0.841,41.393797,0.2137,quasar,mu,,
